state,sea,region,quota_exposure,income_us_born_b,income_us_born_a,income_change,european_immigrant_share_b,european_immigrant_share_a,immigration_change,immigrant_mining_share_b,immigrant_mining_share_a,immigration_mining_change,quota_exposure_state,num_mines_b,num_mines_a,num_mines_change,sea_type
iowa,133,west north central div,0.00624217952690742,6.69816255569458,6.74607658386231,0.0479140281677246,0.0168909160015203,0.00144647212177277,-0.0154444438797476,0.107026369616894,0.00788643533123028,-0.0991399342856639,0.0152793291432545,431,207,-224,mining
iowa,135,west north central div,0.0178218447931613,6.68706274032593,6.72933864593506,0.0422759056091309,0.0220577654435194,0.00536432722396066,-0.0166934382195587,0.0998764415156507,0.00289017341040462,-0.0969862681052461,0.0152793291432545,431,207,-224,mining
iowa,136,west north central div,0.0243754119655932,6.76370096206665,6.8227128982544,0.0590119361877441,0.023199216848691,0.00661850884382924,-0.0165807080048618,0.070694087403599,0.0091743119266055,-0.0615197754769935,0.0152793291432545,431,207,-224,manufacture
iowa,137,west north central div,0.00958022502982203,6.87899589538574,6.94855690002441,0.0695610046386719,0.0352249274552705,0.0128984432913269,-0.0223264841639436,0.0380622837370242,0.03125,-0.00681228373702422,0.0152793291432545,431,207,-224,manufacture
kansas,138,west north central div,0.00520013115237816,6.68597030639648,6.71328735351563,0.0273170471191406,0.00943508897647199,0.00108849140974347,-0.00834659756672853,0.0163934426229508,0.00649350649350649,-0.00989993612944433,0.0172639526365401,582,257,-325,agriculture
kansas,139,west north central div,0.0341805836287676,6.64881420135498,6.68865251541138,0.0398383140563965,0.0159811452240571,0.00224493960926919,-0.0137362056147879,0.027027027027027,0.0165289256198347,-0.0104981014071923,0.0172639526365401,582,257,-325,agriculture
kansas,140,west north central div,0.0284154800901888,6.63104820251465,6.65030527114868,0.0192570686340332,0.0147276660592304,0.0028127068166777,-0.0119149592425527,0.16421568627451,0.00845070422535211,-0.155764982049158,0.0172639526365401,582,257,-325,agriculture
kansas,141,west north central div,0.0243530034622381,6.67532396316528,6.72863245010376,0.0533084869384766,0.00818772393701114,0.0016501016923136,-0.00653762224469754,0.00381679389312977,0.000890471950133571,-0.0029263219429962,0.0172639526365401,582,257,-325,agriculture
kansas,142,west north central div,0.00574696390685858,6.7638578414917,6.88899993896484,0.125142097473145,0.00908439248986794,0.00253657256565568,-0.00654781992421226,0.00454545454545455,0.0028957528957529,-0.00164970164970165,0.0172639526365401,582,257,-325,manufacture
kansas,143,west north central div,0.0408833429864899,6.65487623214722,6.72567892074585,0.0708026885986328,0.0162953603745889,0.00280373831775701,-0.0134916220568319,0.115646258503401,0.00389105058365759,-0.111755207919744,0.0172639526365401,582,257,-325,agriculture
kansas,145,west north central div,0.00711577340098302,6.6366138458252,6.71819686889648,0.0815830230712891,0.00891420747658981,0.00160196507716132,-0.0073122423994285,0.00820269777615749,0.0011441647597254,-0.00705853301643209,0.0172639526365401,582,257,-325,agriculture
kansas,146,west north central div,0.0105930758272734,6.67802667617798,6.73247575759888,0.0544490814208984,0.0125341475172746,0.00273839494721965,-0.00979575257005498,0.0622182146077547,0.00650054171180932,-0.0557176728959454,0.0172639526365401,582,257,-325,manufacture
kansas,147,west north central div,0.0180952366572456,6.77469396591187,6.87803411483765,0.103340148925781,0.0428906925961023,0.00478494337817002,-0.0381057492179323,0.0449101796407186,0.00803212851405622,-0.0368780511266623,0.0172639526365401,582,257,-325,manufacture
kansas,148,west north central div,0.00480749131020275,6.65855646133423,6.67713642120361,0.0185799598693848,0.00528491047298366,0.00106074251976383,-0.00422416795321983,0.0329705505761844,0.00199600798403194,-0.0309745425921524,0.0172639526365401,582,257,-325,agriculture
kansas,149,west north central div,0.0126675685742157,6.69199275970459,6.77985382080078,0.0878610610961914,0.0279595988077016,0.00119067355951107,-0.0267689252481905,0.152647741742192,0.00312825860271116,-0.14951948313948,0.0172639526365401,582,257,-325,mining
kentucky,150,east south central div,0.000878053211181396,6.45078754425049,6.53258514404297,0.0817975997924805,0.00102711585866886,0.000379698772307303,-0.000647417086361555,0.00757575757575758,0.0072463768115942,-0.000329380764163373,0.00234906746266006,442,617,175,agriculture
kentucky,151,east south central div,0.000885306595591828,6.4459753036499,6.52196884155273,0.075993537902832,0.00111345012961255,0.000675328885167076,-0.000438121244445478,0.00306838106370544,0.00111906893464637,-0.00194931212905906,0.00234906746266006,442,617,175,mining
kentucky,152,east south central div,0.000465192613319232,6.37373447418213,6.46221494674683,0.0884804725646973,0.000569184958760442,0.000298925441701672,-0.000270259517058769,0.00287631831255992,0.000878391567440953,-0.00199792674511897,0.00234906746266006,442,617,175,mining
kentucky,153,east south central div,0.000477365579399702,6.35973215103149,6.4217414855957,0.062009334564209,0.000612427568662552,0.000300876302230246,-0.000311551266432307,0.0072992700729927,0.00819672131147541,0.00089745123848271,0.00234906746266006,442,617,175,agriculture
kentucky,154,east south central div,0.00054205786818784,6.40579462051392,6.48597145080566,0.0801768302917481,0.00227340052494885,0.000103857258583802,-0.00216954326636505,0.00201005025125628,0.00144717800289436,-0.000562872248361926,0.00234906746266006,442,617,175,agriculture
kentucky,155,east south central div,0.00107456342038859,6.36109590530396,6.38477563858032,0.0236797332763672,0.00051503846280828,0.0001520883633391,-0.00036295009946918,0.00308832612723904,0.00510204081632653,0.00201371468908749,0.00234906746266006,442,617,175,agriculture
kentucky,156,east south central div,0.000926180750639105,6.42133378982544,6.46645307540894,0.0451192855834961,0.00104876099120703,0.000388742826160346,-0.000660018165046688,0.00469483568075117,0.00617283950617284,0.00147800382542167,0.00234906746266006,442,617,175,agriculture
kentucky,157,east south central div,0.0116219174251455,6.82421016693115,6.90632772445679,0.0821175575256348,0.0120610039930698,0.00387421762559829,-0.00818678636747147,0.00315955766192733,0.00687285223367698,0.00371329457174965,0.00234906746266006,442,617,175,manufacture
kentucky,158,east south central div,0.00553604190463375,6.78242540359497,6.86827230453491,0.0858469009399414,0.00886822299985619,0.00529470888075239,-0.0035735141191038,0.00485436893203884,0.025,0.0201456310679612,0.00234906746266006,442,617,175,manufacture
kentucky,159,east south central div,0.00157808064068377,6.50416231155396,6.61627960205078,0.112117290496826,0.00312926170926726,0.00133824974018024,-0.00179101196908702,0.00194300518134715,0.00193050193050193,-1.25032508452197e-05,0.00234906746266006,442,617,175,manufacture
kentucky,160,east south central div,0.00168835837291681,6.33624935150147,6.41022920608521,0.0739798545837402,0.00129817979790201,6.23373385073324e-05,-0.00123584245939468,0.00169256808739806,0.000868809730668984,-0.000823758356729078,0.00234906746266006,442,617,175,mining
kentucky,162,east south central div,0.000569625666912543,6.36110258102417,6.49542284011841,0.134320259094238,0.00770232483015516,0.0015600624024961,-0.00614226242765906,0.0310140733920821,0.00307644977695739,-0.0279376236151247,0.00234906746266006,442,617,175,mining
louisiana,163,west south central div,0.00264586035518732,6.65408325195313,6.78480529785156,0.130722045898438,0.00280838193994383,0.000757821803615893,-0.00205056013632794,0.00455927051671733,0.00137931034482759,-0.00317996017188974,,,,,agriculture
louisiana,164,west south central div,0.00725078890900477,6.71842765808106,6.91716814041138,0.198740482330322,0.00769526741054252,0.00194657993297851,-0.005748687477564,0.000786782061369001,0.00075642965204236,-3.03524093266407e-05,,,,,manufacture
louisiana,165,west south central div,0.001497630976246,6.66016435623169,6.78726148605347,0.127097129821777,0.0030410850591491,0.000502975940984156,-0.00253810911816495,0.0222222222222222,0.00336134453781513,-0.0188608776844071,,,,,agriculture
louisiana,166,west south central div,0.0074027387024671,6.68448734283447,6.76936912536621,0.0848817825317383,0.00425961707359916,0.000559146518753774,-0.00370047055484538,0.0357142857142857,0.00840336134453782,-0.0273109243697479,,,,,agriculture
louisiana,167,west south central div,0.000618224026766256,6.68692064285278,6.78633069992065,0.0994100570678711,0.00173461917947739,0.000269430424083488,-0.0014651887553939,0.00481695568400771,0.00190294957183635,-0.00291400611217136,,,,,agriculture
louisiana,168,west south central div,0.0121753718112814,6.66124725341797,6.73479270935059,0.0735454559326172,0.0133314041053095,0.00214931247896004,-0.0111820916263495,0.0144927536231884,0.00490196078431373,-0.00959079283887468,,,,,agriculture
louisiana,169,west south central div,0.0390283651104255,6.85710191726685,6.90633535385132,0.0492334365844727,0.0226438549960765,0.00453798132632818,-0.0181058736697483,0.0196078431372549,0.00826446280991736,-0.0113433803273375,,,,,manufacture
louisiana,170,west south central div,0.0355726488960499,6.50086498260498,6.56778383255005,0.0669188499450684,0.0184892284909372,0.000493771426152956,-0.0179954570647843,0.0519031141868512,0.00164203612479475,-0.0502610780620565,,,,,agriculture
louisiana,171,west south central div,0.00616801961496094,6.69744157791138,6.77801895141602,0.0805773735046387,0.00739377871231687,0.000634150376354462,-0.00675962833596241,0.0385964912280702,0.00101626016260163,-0.0375802310654686,,,,,agriculture
louisiana,172,west south central div,0.000762501958888606,6.69309091567993,6.75961017608643,0.0665192604064941,0.00214851111948737,0.000222469410456062,-0.00192604170903131,0.00315457413249211,0.0036036036036036,0.00044902947111149,,,,,agriculture
maine,173,new england division,0.00649401093187407,6.95214653015137,6.9003438949585,-0.0518026351928711,0.0218783732449723,0.00294145655003121,-0.0189369166949411,0.182829888712242,0.0532319391634981,-0.129597949548744,0.00593967304394028,102,56,-46,manufacture
maine,175,new england division,0.00371237012222991,6.84678173065186,6.82503080368042,-0.0217509269714355,0.0106141280107047,0.00603716630506556,-0.00457696170563917,0.138224348750665,0.11159169550173,-0.0266326532489344,0.00593967304394028,102,56,-46,agriculture
maine,176,new england division,0.00520471393247135,6.93217468261719,6.89496994018555,-0.0372047424316406,0.0248269207574478,0.00387133581461056,-0.0209555849428373,0.0988142292490119,0.0172413793103448,-0.081572849938667,0.00593967304394028,102,56,-46,manufacture
maine,177,new england division,0.00950146319337364,6.94110107421875,6.94699811935425,0.00589704513549805,0.0309619157685382,0.00796712704029221,-0.022994788728246,0.102272727272727,0.0172413793103448,-0.0850313479623825,0.00593967304394028,102,56,-46,manufacture
maryland,178,south atlantic division,0.00360462717162591,6.8462381362915,6.93333005905151,0.0870919227600098,0.0226062762513711,0.00371925999551124,-0.0188870162558599,0.0334985133795838,0.00284605433376455,-0.0306524590458192,0.0190383360186388,173,119,-54,mining
maryland,179,south atlantic division,0.00255396194643254,6.74879837036133,6.8325252532959,0.0837268829345703,0.00631079952477856,0.00265520102587312,-0.00365559849890544,0.0899653979238754,0.0131233595800525,-0.0768420383438229,0.0190383360186388,173,119,-54,agriculture
maryland,180,south atlantic division,0.0333956578870129,7.09034729003906,7.16858816146851,0.0782408714294434,0.0383348770196563,0.0129512123625747,-0.0253836646570815,0.0596026490066225,0.0110041265474553,-0.0485985224591672,0.0190383360186388,173,119,-54,manufacture
maryland,181,south atlantic division,0.00215945134914364,6.69611740112305,6.85458040237427,0.158463001251221,0.00640212882523284,0.00635839791081212,-4.37309144207254e-05,0.03,0.024390243902439,-0.00560975609756097,0.0190383360186388,173,119,-54,agriculture
maryland,182,south atlantic division,0.0011325949417369,6.55881595611572,6.61409616470337,0.0552802085876465,0.00352023502000709,0.00128174317071217,-0.00223849184929492,0.142857142857143,0.333333333333333,0.19047619047619,0.0190383360186388,173,119,-54,agriculture
maryland,183,south atlantic division,0.00274707610969926,6.6814112663269,6.76837491989136,0.0869636535644531,0.00587242807371212,0.00350170129827227,-0.00237072677543985,0.0853080568720379,0.0120481927710843,-0.0732598641009536,0.0190383360186388,173,119,-54,agriculture
maryland,184,south atlantic division,0.00158835004367575,6.66743564605713,6.79355335235596,0.126117706298828,0.00219551899927173,0.00141136902795712,-0.000784149971314612,0.0714285714285714,0.0526315789473684,-0.018796992481203,0.0190383360186388,173,119,-54,agriculture
massachusetts,185,new england division,0.0320967115421809,7.10993385314941,7.11222457885742,0.00229072570800781,0.0744700373131792,0.016090018096791,-0.0583800192163883,0.498603351955307,0.0615384615384615,-0.437064890416846,0.0412966079202306,147,77,-70,manufacture
massachusetts,186,new england division,0.0476227663857571,7.16974496841431,7.19111156463623,0.0213665962219238,0.104897889136777,0.0222877720463274,-0.0826101170904497,0.35045871559633,0.0828025477707006,-0.26765616782563,0.0412966079202306,147,77,-70,manufacture
massachusetts,187,new england division,0.0428654169809306,7.15130805969238,7.14920330047607,-0.00210475921630859,0.109518685430251,0.0238540198555845,-0.0856646655746667,0.21954484605087,0.0350877192982456,-0.184457126752625,0.0412966079202306,147,77,-70,manufacture
massachusetts,188,new england division,0.0399584047409007,7.20671606063843,7.220139503479,0.0134234428405762,0.0962761881064942,0.0320483019920504,-0.0642278861144438,0.244997673336436,0.0607287449392713,-0.184268928397164,0.0412966079202306,147,77,-70,manufacture
massachusetts,189,new england division,0.0453808976490109,6.96710968017578,7.04668664932251,0.0795769691467285,0.0488699598967886,0.0147542236832046,-0.034115736213584,0.0625,0.142857142857143,0.0803571428571429,0.0412966079202306,147,77,-70,agriculture
massachusetts,190,new england division,0.0274689480775123,7.09328031539917,7.11946487426758,0.0261845588684082,0.0800401036009692,0.0139041951362868,-0.0661359084646823,0.354838709677419,0.0769230769230769,-0.277915632754342,0.0412966079202306,147,77,-70,manufacture
massachusetts,191,new england division,0.052927092236132,7.12699031829834,7.14337110519409,0.016380786895752,0.118785782643005,0.0194548128039815,-0.0993309698390232,0.0971731448763251,0.0388349514563107,-0.0583381934200144,0.0412966079202306,147,77,-70,manufacture
michigan,192,east north central div,0.168944789356829,7.0965518951416,7.09901285171509,0.00246095657348633,0.210443474373972,0.0159426567368553,-0.194500817637116,0.397645294338208,0.0366499073829055,-0.360995386955302,0.0364640539783068,173,117,-56,mining
michigan,193,east north central div,0.0520897344176774,6.98588943481445,6.98393964767456,-0.00194978713989258,0.0809793677499336,0.00905829827866526,-0.0719210694712683,0.185064935064935,0.0379746835443038,-0.147090251520631,0.0364640539783068,173,117,-56,manufacture
michigan,194,east north central div,0.0411822319110797,6.87772655487061,6.94704437255859,0.0693178176879883,0.0205877889625171,0.00367941712204007,-0.016908371840477,0.0542005420054201,0.0263157894736842,-0.0278847525317359,0.0364640539783068,173,117,-56,manufacture
michigan,195,east north central div,0.0194690145144705,6.86217355728149,6.92250490188599,0.0603313446044922,0.0199002602498944,0.00273489888763247,-0.0171653613622619,0.111111111111111,0.028169014084507,-0.0829420970266041,0.0364640539783068,173,117,-56,agriculture
michigan,196,east north central div,0.0201407495860622,6.85041189193726,6.91209125518799,0.0616793632507324,0.01747455546315,0.00438808651786331,-0.0130864689452867,0.142433234421365,0.0169491525423729,-0.125484081878992,0.0364640539783068,173,117,-56,agriculture
michigan,197,east north central div,0.0214860788109945,6.8797926902771,6.95608806610107,0.0762953758239746,0.0149616083091726,0.00493197278911565,-0.0100296355200569,0.132635983263598,0.00727272727272727,-0.125363255990871,0.0364640539783068,173,117,-56,manufacture
michigan,198,east north central div,0.0165328076318474,6.96147871017456,7.06546783447266,0.103989124298096,0.0322728051636488,0.0141159542533925,-0.0181568509102563,0.123300090661831,0.032171581769437,-0.0911285088923944,0.0364640539783068,173,117,-56,mining
michigan,199,east north central div,0.00895885550198727,6.82534742355347,6.87685585021973,0.0515084266662598,0.0169714455428741,0.00467530681700987,-0.0122961387258643,0.189054726368159,0.0211267605633803,-0.167927965804779,0.0364640539783068,173,117,-56,agriculture
michigan,200,east north central div,0.0599962902615516,6.86250495910645,6.94853258132935,0.0860276222229004,0.0230408265033436,0.00943175357035352,-0.0136090729329901,0.0476190476190476,0.0163934426229508,-0.0312256049960968,0.0364640539783068,173,117,-56,agriculture
michigan,201,east north central div,0.0762827023008867,7.05248641967773,7.17182159423828,0.119335174560547,0.0590374028184268,0.0193228128530984,-0.0397145899653284,0.329059829059829,0.02,-0.309059829059829,0.0364640539783068,173,117,-56,manufacture
michigan,202,east north central div,0.048282001294865,7.0282621383667,7.10663604736328,0.078373908996582,0.0459469161088705,0.0173595086797543,-0.0285874074291162,0.105263157894737,0.00280898876404494,-0.102454169130692,0.0364640539783068,173,117,-56,manufacture
michigan,203,east north central div,0.0118473590300709,6.91335582733154,6.99946308135986,0.0861072540283203,0.0261851068553334,0.0150773812689464,-0.011107725586387,0.0588235294117647,0.0384615384615385,-0.0203619909502262,0.0364640539783068,173,117,-56,manufacture
michigan,204,east north central div,0.00358770179354906,6.89248180389404,6.98528528213501,0.0928034782409668,0.0156243833345758,0.00700147963888234,-0.00862290369569346,0.0628930817610063,0.0182926829268293,-0.044600398834177,0.0364640539783068,173,117,-56,manufacture
michigan,205,east north central div,0.0020549770197249,6.91777896881104,7.10182428359985,0.184045314788818,0.0511321642142041,0.0300295838005052,-0.0211025804136989,0.146341463414634,0.0277777777777778,-0.118563685636856,0.0364640539783068,173,117,-56,manufacture
michigan,206,east north central div,0.0041481769130769,6.94632720947266,7.10105323791504,0.154726028442383,0.0323037732845088,0.0126206569725388,-0.01968311631197,0.0909090909090909,0.0212765957446809,-0.0696324951644101,0.0364640539783068,173,117,-56,manufacture
michigan,207,east north central div,0.00413087772903964,6.92043733596802,7.01871824264526,0.0982809066772461,0.0174798080648526,0.0142817818223035,-0.00319802624254908,0.12008281573499,0.0176991150442478,-0.102383700690742,0.0364640539783068,173,117,-56,manufacture
michigan,208,east north central div,0.0442203781221906,7.10699653625488,7.22439432144165,0.117397785186768,0.122934475746748,0.0609901173016501,-0.0619443584450974,0.278628738147338,0.0573440643863179,-0.22128467376102,0.0364640539783068,173,117,-56,manufacture
michigan,209,east north central div,0.00379812369192223,6.90532541275024,6.94983196258545,0.0445065498352051,0.00631205602701159,0.00292525051347482,-0.00338680551353677,0.05,0.0333333333333333,-0.0166666666666667,0.0364640539783068,173,117,-56,agriculture
